0.05;;2.3;0.029;none;;0.022;;;;;0.029
0.15;;2.3;0.029;none;;0.022;;;;;0.029
0.25;;2.5;0.144;none;;0.096;;;;;0.144
0.35;;2.5;0.034;none;;0.023;;;;;0.034
0.45;;2.3;0.029;none;;0.022;;;;;0.029
0.55;;2.3;0.029;none;;0.022;;;;;0.029
0.65;;2.3;0.034;none;;0.026;;;;;0.034
0.75;;2.3;0.144;none;;0.110;;;;;0.144
0.85;;2.3;0.029;none;;0.022;;;;;0.029
0.95;;2.3;0.029;none;;0.022;;;;;0.029
