0.05;;2.3;0.057;none;;0.044;;;;;0.057
0.15;;2.3;0.086;none;;0.066;;;;;0.086
0.25;;2.5;0.057;none;;0.038;;;;;0.057
0.35;;2.5;0.000;none;;0.000;;;;;0.0
0.45;;2.3;0.000;none;;0.000;;;;;0.0
0.55;;2.3;0.000;none;;0.000;;;;;0.0
0.65;;2.3;0.000;none;;0.000;;;;;0.0
0.75;;2.3;0.000;none;;0.000;;;;;0.0
0.85;;2.3;0.000;none;;0.000;;;;;0.0
0.95;;2.3;0.000;none;;0.000;;;;;0.0
